Id,SalePrice
2735,197826.14983551032
2736,188773.84851715702
2737,179382.99050849924
2738,178579.73395752127
2739,165728.59159120443
2740,190787.24188881696
2741,160916.49770648347
2742,213158.2169870415
2743,224266.2475522472
2744,164247.65281765684
2745,197742.579200759
2746,152505.74486924097
2747,194983.4356684148
2748,177122.71504877813
2749,202713.04317927122
2750,177664.91567813774
2751,188605.48681904038
2752,196743.84313452893
2753,178111.7963242575
2754,217265.51338620725
2755,175909.13059677172
2756,144592.10326403458
2757,189526.05537561246
2758,228762.07997693346
2759,253459.70971374135
2760,255859.97364193294
2761,160063.80615007697
2762,153972.38355853697
2763,177173.23088396978
2764,143423.56169992927
2765,208326.01354584095
2766,226972.66101272992
2767,156824.5255248466
2768,228665.52816510128
2769,198283.2247649172
2770,177664.91567813774
2771,177664.91567813774
2772,181919.30699628653
2773,185997.04612825005
2774,235828.3901813978
2775,257466.92178138904
2776,179013.96868647495
2777,236914.6487688303
2778,249185.88811857393
2779,179012.45363945002
2780,176239.8563465635
2781,142352.27628888108
2782,198493.11828299877
2783,234421.8652478214
2784,180011.24879078503
2785,240875.80250443995
2786,181627.6866600843
2787,228599.15592455489
2788,172756.8471416676
2789,186568.04162753202
2790,228469.34024061778
2791,173591.75853468716
2792,227343.845863839
2793,195939.11087233477
2794,176398.0364475565
2795,223828.5501570061
2796,177532.6375804576
2797,251997.09215058605
2798,233437.57997921584
2799,176000.20385078358
2800,219436.39970143756
2801,178967.26195749812
2802,260434.4223913653
2803,144760.1173412721
2804,186712.62866354248
2805,175012.77785170666
2806,139005.98855967945
2807,143945.4159815976
2808,161246.19686517477
2809,181616.99627822777
2810,141281.2578977826
2811,203523.48115664558
2812,211856.96284574296
2813,179289.09288212188
2814,201311.95874653733
2815,198979.7505810937
2816,163140.47498231314
2817,199813.33866670565
2818,186197.61115552392
2819,183023.14799152254
2820,208161.96274602533
2821,251183.06375143304
2822,209129.93015234268
2823,196916.4040575289
2824,163607.41364035016
2825,154271.4881319895
2826,179311.7732355275
2827,236040.00353917526
2828,221053.35573663813
2829,173994.9453879738
2830,192820.0872264625
2831,148493.89024068174
2832,181186.5858843319
2833,146165.71356090892
2834,192636.8455798027
2835,156044.72918500542
2836,197062.16428193994
2837,164408.51869290043
2838,188239.37762240838
2839,209400.68059596448
2840,153071.4248747674
2841,185558.78572548967
2842,193120.88303470702
2843,181315.34776242543
2844,186650.40705457097
2845,178431.1198577343
2846,177926.84456720704
2847,214778.178211679
2848,153115.81493567358
2849,192635.90589864162
2850,197557.3212087982
2851,196768.79033886365
2852,213962.4535352415
2853,211290.0889223923
2854,180461.70660492656
2855,149381.61401398687
2856,232255.61395058114
2857,192636.8455798027
2858,141683.8904408696
2859,230140.74737266157
2860,239905.19348117386
2861,149007.46044409295
2862,196279.14328803815
2863,233382.66638134632
2864,197155.74030232942
2865,145747.2145096084
2866,179615.29033379257
2867,225094.19669690373
2868,228762.07997693346
2869,234789.91547704584
2870,160841.6318328381
2871,245352.23216802694
2872,177486.13337450175
2873,224785.28466035292
2874,233398.8260536598
2875,233398.8260536598
2876,257118.83200659184
2877,232064.54272607487
2878,255995.1653873531
2879,193066.0969264807
2880,236040.00353917526
2881,248263.14596592015
2882,256150.93046555785
2883,258637.44998672794
2884,256930.55423567246
2885,195358.65263123455
2886,274572.71469193697
2887,180449.0006756178
2888,234404.51651179322
2889,223106.33996985044
2890,173777.3437373284
2891,181960.13783056985
2892,200872.22557500366
2893,300550.91953480634
2894,295858.8136149544
2895,164280.60763656444
2896,164211.20814277185
2897,156897.8626838931
2898,179242.12857733454
2899,149280.15928534622
2900,186197.61115552392
2901,206489.54731704522
2902,140021.0120530754
2903,159366.79367578495
2904,162765.33064709962
2905,156327.8588580798
2906,144398.94220927055
2907,264394.85397141427
2908,153058.67585697706
2909,183132.74452696144
2910,226607.637336441
2911,228599.15592455489
2912,217129.3126591645
2913,228599.15592455489
2914,226397.8437372233
2915,283094.9687333506
2916,175935.9544853791
2917,203236.30922684798
2918,183341.82653180757
2919,197758.07341811951
